"x"
0.918
0.134
0.494
0.054
0.042
0.492
0.306
0.114
0.864
0.594
0.422
0.762
0.054
0.492
0.01
0.002
0.968
0.928
0.758
0.492
0.442
0.066
0.584
0.532
0.2
0.486
0.154
0.008
0.14
0.582
0.558
0.876
0.45
0.092
0.582
0.488
0.06
0.502
0.788
0.598
0.366
0.134
0.264
0.032
0.346
0.142
0.688
0.16
0.0760000000000001
0.00600000000000001
0.678
0.354
0.27
0.57
0.328
0.53
0.96
0.212
0.756
0.706
0.178
0.146
0.424
0.524
0.934
0.532
0.884
0.738
0.26
0.452
0.398
0.144
0.024
0.39
0.832
0.458
0.764
0.614
0.886
0.338
0.382
0.408
0.222
0.362
0.904
0.234
0.152
0.354
0.466
0.002
0.126
0.26
0.034
0.698
0.064
0.968
0.394
0.788
0.374
0.176
0.724
0.954
0.824
0.71
0.844
0.93
0.926
0.504
0.264
0.202
0.368
0.948
0.18
0.304
0.856
0.888
0.486
0.71
0.102
0.004
0.814
0.418
0.806
0.188
0.382
0.072
0.392
0.958
0.148
0.438
0.772
0.15
0.028
0.73
0.766
0.532
0.224
0.468
0.93
0.942
0.692
0.112
0.712
0.846
0.346
0.356
0.728
0.072
0.31
0.726
0.882
0.118
0.288
0.808
0.906
0.304
0.502
0.616
0.916
0.374
0.02
0.852
0.558
0.978
0.146
0.952
0.446
0.286
0.902
0.022
0.392
0.89
0.414
0.404
0.26
0.318
0.168
0.514
0.666
0.152
0.774
0.586
0.99
0.38
0.222
0.0920000000000001
0.3
0.464
0.478
0.252
0.324
0.752
0.252
0.614
0.372
0.158
0.688
0.662
0.894
0
0.796
0.31
0.29
0.318
0.0940000000000001
0.532
0.448
0.924
0.84
0.028
0.216
0.128
0.266
0.774
0.7
0.462
0.0660000000000001
0.624
0.008
0.174
0.414
0.56
0.056
0.896
0.214
0.5
0.39
0.85
0.292
0.024
0.908
0.64
0.104
0.656
0.466
0.318
0.498
0.708
0.32
0.816
0.69
0.518
0.346
0.418
0.4
0.284
0.074
0.456
0.856
0.602
0.64
0.744
0.824
0.148
0.462
0.602
0.124
0.478
0.178
0.35
0.27
0.63
0.074
0.344
0.776
0.002
0.74
0.722
0.188
0.928
0.048
0.282
0.656
0.698
0.782
0.266
0.666
0.174
0.946
0.19
0.702
0.032
0.572
0.898
0.786
0.462
0.482
0.578
0.292
0.81
0.894
0.0780000000000001
0.556
0.338
0.134
0.556
0.078
0.298
0.946
0.63
0.0720000000000001
0.452
0.0600000000000001
0.13
0.948
0.464
0.4
0.65
0.042
0.684
0.898
0.898
0.974
0.284
0.938
0.114
0.78
0.094
0.132
0.264
0.12
0.462
0.344
0.154
0.296
0.836
0.724
0.368
0.15
0.74
0.974
0.016
0.186
0.546
0.124
0.516
0.206
0.572
0.986
0.196
0.186
0.126
0.16
0.302
0.1
0.032
0.004
0.048
0.12
0.802
0.194
0.044
0.968
0.47
0.472
0.952
0.478
0.946
0.0720000000000001
0.882
0.732
0.664
0.502
0.226
0.216
0.206
0.404
0
0.862
0.314
0.656
0.18
0.69
0.422
0.266
0.118
0.426
0.64
0.594
0.128
0.286
0.452
0.49
0.928
0.174
0.96
0.69
0.798
0.81
0.352
0.336
0.168
0.348
0.296
0.576
0.834
0.178
0.05
0.4
0.55
0.814
0.9
0.542
0.554
0.812
0.366
0.764
0.084
0.036
0.746
0.414
0.322
0.098
0.254
0.562
0.274
0.39
0.2
0.004
0.752
0.372
0.0640000000000001
0.96
0.182
0.99
0.146
0.014
0.656
0.654
0.168
0.908
0.216
0.128
0.868
0.46
0.752
0.356
0.642
0.742
0.202
0.022
0.716
0.326
0.762
0.222
0.206
0.588
0.868
0.562
0.456
0.73
0.278
0.426
0.28
0.162
0.0820000000000001
0.278
0.34
0.59
0.636
0.936
0.018
0.616
0.92
0.142
0.658
0.156
0.426
0.422
0.128
0.626
0.956
0.474
0.546
0.618
0.576
0.35
0.592
0.204
0.202
0.174
0.376
0.322
0.356
0.118
0.516
0.424
0.756
0.268
0.504
0.834
0.452
0.564
0.268
0.788
0.416
0.348
0.96
0.0860000000000001
0.402
0.902
0.544
0.032
0.266
0.264
0.828
0.766
0.986
0.482
0.328
0.374
0.47
0.538
0.036
0.0640000000000001
0.626
0.528
0.896
0.376
0.714
0.57
0.696
0.386
0.692
0.906
0.762
0.826
0.608
0.92
0.722
0.548
0.426
0.104
0.44
0.056
0.954
0.126
0.206
0.868
0.302
0.642
0.896
0.582
0.266
0.76
0.588
0.4
0.726
0.704
0.838
0.892
0.644
0.67
0.866
0.09
0.624
0.252
0.642
0.686
0.0980000000000001
0.658
0.474
0.174
0.566
0.484
0.994
0.118
0.0640000000000001
0.55
0.078
0.764
0.876
0.178
0.704
0.456
0.132
0.454
0.868
0.2
0.282
0.12
0.458
0.414
0.0680000000000001
0.188
0.918
0.112
0.594
0.582
0.628
0.582
0.07
0.81
0.288
0.536
0.312
0.134
0.532
0.694
0.292
0.684
0.282
0.932
0.146
0.934
0.51
0.968
0.884
0.638
0.348
0.928
0.234
0.18
0.228
0.118
0.712
0.986
0.0620000000000001
0.018
0.29
0.742
0.032
0.572
0.0960000000000001
0.68
0.642
0.862
0.898
0.19
0.136
0.0820000000000001
0.596
0.116
0.578
0.576
0.202
0.364
0.566
0.494
0.882
0.194
0.264
0.79
0.004
0.334
0.522
0.348
0.05
0.196
0.77
0.366
0.516
0.164
0.768
0.326
0.634
0.342
0.036
0.956
0.838
0.892
0.346
0.386
0.792
0.264
0.662
0.738
0.506
0.942
0.836
0.71
0.814
0.242
0.334
0.05
0.0740000000000001
0.208
0.832
0.658
0.018
0.598
0.132
0.874
0.266
0.05
0.772
0.358
0.254
0.79
0.574
0.256
0.77
0.934
0.602
0.956
1
0.976
0.24
0.702
0.36
0.162
0.734
0.934
0.666
0.636
0.604
0.376
0.484
0.522
0.986
0.574
0.29
0.868
0.688
0.414
0.514
0.204
0.248
0.93
0.0760000000000001
0.414
0.7
0.404
0.772
0.268
0.856
0.998
0.672
0.034
0.456
0.738
0.454
0.714
0.226
0.734
0.156
0.868
0.184
0.904
0.584
0.46
0.118
0.314
0.0920000000000001
0.922
0.682
0
0.142
0.96
0.242
0.774
0.6
0.216
0.392
0.486
0.474
0.59
0.316
0.26
0.908
0.248
0.616
0.862
0.232
0.584
0.822
0.788
0.582
0.596
0.158
0.696
0.808
0.588
0.742
0.046
0.39
0.944
0.756
0.77
0.752
0.028
0.886
0.764
0.986
0.574
0.608
0.104
0.65
0.118
0
0.522
0.384
0.978
0.238
0.47
0.89
0.43
0.082
0.252
0.15
0.908
0.936
0.96
0.572
0.548
0.992
0.316
0.602
0.91
0.328
0.15
0.922
0.046
0.83
0.156
0.866
0.254
0.606
0.122
0.294
0.742
0.854
0.802
0.872
0.584
0.692
0.294
0.26
0.426
0.954
0.176
0.142
0.116
0.824
0.858
0.734
0.838
0.686
0.29
0.602
0.8
0.778
0.036
0.29
0.94
0.898
0.09
0.42
0.636
0.812
0.362
0.408
0.426
0.562
0.894
0.194
0.88
0.382
0.566
0.914
0.776
0.238
0.278
0.358
0.002
0.158
0.002
0.628
0.96
0.336
0.956
0.012
0.034
0.682
0.978
0.654
0.87
0.0660000000000001
0.094
0.0580000000000001
0.558
0.968
0.58
0.646
0.394
0.296
0.886
0.166
0.194
0.212
0.732
0.388
0.368
0.46
0.764
0.066
0.886
0.724
0.638
0.298
0.0900000000000001
0.966
0.23
0.156
0.478
0.566
0.614
0.716
0.11
0.536
0.132
0.178
0.404
0.46
0.472
0.074
0.766
0.0660000000000001
0.75
0.406
0.046
0.874
0.996
0.058
0.62
0.48
0.688
0.636
0.77
0.2
0.056
0.91
0.866
0.074
0.104
0.934
0.552
0.648
0.278
0.848
0.426
0.542
0.7
0.928
0.826
0.29
0.644
0.854
0.164
0.992
0.226
0.942
0.044
0.354
0.568
0.254
0.048
0.894
0.066
0.728
0.796
0.422
0.544
0.4
0.568
0.862
0.112
0.146
0.212
0.906
0.894
0.516
0
0.046
0.82
0.536
0.246
0.248
0.248
0.274
0.27
0.384
0.804
0.592
0.83
0.242
0.504
0.138
0.68
0.868
0.494
0.386
0.31
0.826
0.996
0.126
0.508
0.156
0.848
0.102
0
0
0
0
0.00600000000000001
0.00600000000000001
0
0
0.002
0
0.02
0
0
0
0.018
0
0
0
0.00600000000000001
0.002
0
0
0.00800000000000001
0
0.002
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.004
0
0
0
0
0
0
0
0
0
0
0.002
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.004
0.002
0
0
0.002
0
0
0
0
0
0
0
0
0.00800000000000001
0
0
0
0
0.618
0
0
0
0
0
0.002
0
0.118
0
0
0.01
0
0.00800000000000001
0.016
0
0
0
0
0
0
0
0.004
0
0
0
0
0
0
0.004
0
0
0.026
0.128
0
0
0
0
0
0
0
0.022
0
0
0
0
0.196
0
0.004
0
0.012
0
0
0
0
0.02
0
0.01
0
0
0.0680000000000001
0
0
0.004
0
0
0
0
0
0
0
0
0
0
0
0.004
0
0
0
0
0
0
0.046
0.0640000000000001
0.036
0
0
0
0
0
0
0
0
0.004
0
0
0
0.03
0
0
0
0
0.036
0
0
0
0
0
0
0
0.002
0
0
0
0.004
0.002
0
0.002
0
0
0
0
0
0
0
0
0
0.054
0.0780000000000001
0
0
0
0
0
0
0
0.018
0.002
0.03
0
0
0
0
0
0
0
0
0.002
0
0.002
0
0
0
0.1
0
0
0
0
0
0
0
0
0
0
0
0
0.044
0
0
0
0
0.002
0
0
0
0
0
0
0.00800000000000001
0
0
0
0
0
0.002
0.00600000000000001
0
0
0
0
0.02
0.022
0
0
0.00600000000000001
0
0
0.00600000000000001
0
0
0
0
0
0
0
0
0
0
0.012
0
0.01
0
0
0
0
0
0
0
0
0
0
0
0.004
0
0
0
0
0
0.004
0
0
0.002
0.002
0
0
0.004
0
0.014
0
0.012
0
0.002
0
0.052
0.0800000000000001
0
0
0
0
0
0
0
0
0
0
0
0
0
0.004
0
0
0
0
0
0.034
0
0
0
0
0
0
0
0
0
0
0.004
0
0
0
0
0
0
0
0.264
0
0
0
0.002
0
0
0
0.002
0
0
0
0
0
0
0
0
0.00600000000000001
0.00600000000000001
0.012
0
0.002
0
0.024
0
0
0
0
0.018
0.00600000000000001
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0680000000000001
0
0
0.05
0
0
0
0.002
0.002
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.00800000000000001
0
0
0
0
0
0
0
0
0
0
0.004
0
0
0
0
0
0
0
0
0
0.00800000000000001
0
0.004
0
0
0
0
0
0
0
0
0.018
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.002
0
0.014
0
0
0
0
0.04
0
0
0
0.0660000000000001
0
0
0
0
0
0
0
0
0
0
0.004
0
0
0
0
0
0.028
0
0
0.002
0.002
0.002
0
0
0
0
0
0
0
0
0
0
0.012
0
0
0.002
0
0.002
0.004
0.01
0
0
0
0
0
0
0
0
0
0
0
0.038
0
0
0.016
0
0
0
0.002
0
0
0
0
0
0
0
0.002
0
0.002
0
0
0
0
0
0
0
0
0
0.004
0
0
0
0
0
0.002
0
0.05
0
0
0
0.004
0
0
0.016
0
0
0
0
0.05
0
0.00600000000000001
0
0.002
0
0
0
0
0
0
0
0
0
0
0
0.002
0
0
0
0
0.016
0
0.002
0
0
0
0.264
0
0
0
0
0.0860000000000001
0
0
0
0
0
0.00800000000000001
0
0.002
0.002
0
0
0.004
0
0
0
0.004
0
0
0
0
0.002
0.004
0.00800000000000001
0
0
0.002
0
0
0
0
0
0
0.118
0
0
0.01
0.014
0
0
0.00800000000000001
0.00800000000000001
0.03
0
0
0
0
0
0.0600000000000001
0
0
0
0
0
0
0.002
0
0.02
0
0
0
0
0
0.01
0.002
0
0
0
0
0.002
0
0
0
0
0.022
0
0
0
0.002
0
0
0
0
0.002
0.056
0
0.022
0
0.00600000000000001
0
0
0
0
0
0
0.004
0
0
0.014
0
0.002
0
0
0.012
0
0
0
0
0
0.002
0
0
0.026
0.00600000000000001
0
0
0.002
0
0
0
0
0
0
0
0.016
0
0.002
0
0
0
0
0
0
0
0.00800000000000001
0.01
0
0
0
0
0
0.01
0
0
0
0
0
0
0.016
0
0
0
0
0
0
0
0
0
0
0
0.0820000000000001
0
0
0
0.002
0.002
0
0
0.014
0
0.00600000000000001
0.004
0
0
0.002
0
0
0
0
0
0
0
0.002
0
0.014
0
0
0.002
0
0
0
0
0
0.03
0
0
0.00800000000000001
0
0
0
0
0.126
0
0
0.00600000000000001
0.002
0
0
0.004
0
0.142
0
0
0
0
0
0.024
0
0
0.002
0
0
0
0.0620000000000001
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.002
0
0
0
0.004
0.01
0
0
0.002
0
0
0
0
0
0
0.01
0
0
0.00600000000000001
0.002
0
0.002
0
0
0.002
0
0
0.00800000000000001
0
0
0.01
0
0
0
0
0
0
0
0
0
0
0
0
0.002
0
0
0
0
0
0
0.012
0
0
0
0.004
0
0
0
0
0
0
0
0
0
0
0
0.00800000000000001
0.004
0
0.004
0
0
0
0
0
0
0
0
0
0.308
0
0.004
0
0.032
0.042
0
0.004
0
0
0
0
0
0
0
0
0
0
0.002
0
0
0
0
0
0
0
0
0.002
0.0980000000000001
0
0
0
0
0
0
0
0.002
0.016
0
0
0
0
0
0
0
0.002
0
0.00600000000000001
0
0
0.032
0
0
